"Date","Time","Temp","Degreedays","BroodTime","DevelopTime","Degreedays2nd","BroodTime2nd","Larvaeocc","Tank"
2021-01-03,"07",5.27083333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-03,"08",5.30583333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-03,"09",5.17916666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-03,"10",5.07,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-03,"11",5.22583333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-03,"12",5.23083333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-03,"13",5.2725,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-03,"14",5.2975,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-03,"15",5.235,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-03,"16",5.22,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-03,"17",5.145,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-03,"18",5.20166666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-03,"19",5.13166666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-03,"20",5.10416666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-03,"21",5.045,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-03,"22",4.9825,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-03,"23",4.94333333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-04,"00",4.83666666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-04,"01",4.725,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-04,"02",4.655,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-04,"03",4.64,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-04,"04",4.64666666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-04,"05",4.64166666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-04,"06",4.58,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-04,"07",4.59583333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-04,"08",4.59833333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-04,"09",4.46916666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-04,"10",4.43083333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-04,"11",4.35833333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-04,"12",4.3,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-04,"13",4.28083333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-04,"14",4.2075,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-04,"15",4.12333333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-04,"16",4.15333333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-04,"17",4.20833333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-04,"18",4.1575,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-04,"19",4.165,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-04,"20",4.1575,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-04,"21",3.99583333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-04,"22",3.97916666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-04,"23",3.99166666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-05,"00",4.00583333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-05,"01",3.9225,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-05,"02",3.84916666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-05,"03",3.77666666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-05,"04",3.745,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-05,"05",3.68416666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-05,"06",3.55083333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-05,"07",3.595,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-05,"08",3.89166666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-05,"09",4.11,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-05,"10",4.55416666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-05,"11",4.865,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-05,"12",4.5725,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-05,"13",4.2025,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-05,"14",3.99583333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-05,"15",3.83,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-05,"16",3.62083333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-05,"17",3.49916666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-05,"18",3.9775,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-05,"19",5.56666666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-05,"20",5.67416666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-05,"21",5.98083333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-05,"22",5.42,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-05,"23",5.55,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-06,"00",5.68666666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-06,"01",5.69833333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-06,"02",4.89833333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-06,"03",3.90916666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-06,"04",4.91916666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-06,"05",5.46833333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-06,"06",5.41333333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-06,"07",5.63833333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-06,"08",5.49083333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-06,"09",5.4175,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-06,"10",6.0975,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-06,"11",5.90333333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-06,"12",5.915,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-06,"13",6.02083333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-06,"14",5.88583333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-06,"15",5.77916666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-06,"16",5.85,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-06,"17",5.80833333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-06,"18",5.385,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-06,"19",5.30416666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-06,"20",5.15666666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-06,"21",4.685,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-06,"22",4.59083333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-06,"23",5.19083333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-07,"00",5.30333333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-07,"01",5.55416666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-07,"02",5.56666666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-07,"03",5.41166666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-07,"04",5.465,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-07,"05",5.58916666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-07,"06",5.80583333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-07,"07",5.95,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-07,"08",6.03833333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-07,"09",6.13,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-07,"10",6.10416666666667,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-07,"11",6.09583333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-07,"12",6.17333333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-07,"13",6.4075,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-07,"14",6.60583333333333,0.0124652777777778,NA,NA,NA,NA,NA,"6"
2021-01-07,"15",6.515,0.0064583333333333,NA,NA,NA,NA,NA,"6"
2021-01-07,"16",6.31916666666667,0.0064583333333333,NA,NA,NA,NA,NA,"6"
2021-01-07,"17",6.025,0.0064583333333333,NA,NA,NA,NA,NA,"6"
2021-01-07,"18",5.71083333333333,0.0064583333333333,NA,NA,NA,NA,NA,"6"
2021-01-07,"19",5.475,0.0064583333333333,NA,NA,NA,NA,NA,"6"
2021-01-07,"20",5.35666666666667,0.0064583333333333,NA,NA,NA,NA,NA,"6"
2021-01-07,"21",5.125,0.0064583333333333,NA,NA,NA,NA,NA,"6"
2021-01-07,"22",5.02583333333333,0.0064583333333333,NA,NA,NA,NA,NA,"6"
2021-01-07,"23",5.06916666666667,0.0064583333333333,NA,NA,NA,NA,NA,"6"
2021-01-08,"00",5.7875,0.0064583333333333,NA,NA,NA,NA,NA,"6"
2021-01-08,"01",5.9325,0.0064583333333333,NA,NA,NA,NA,NA,"6"
2021-01-08,"02",6.56083333333333,0.0064583333333333,NA,NA,NA,NA,NA,"6"
2021-01-08,"03",6.34416666666667,0.0064583333333333,NA,NA,NA,NA,NA,"6"
2021-01-08,"04",5.09,0.0064583333333333,NA,NA,NA,NA,NA,"6"
2021-01-08,"05",5.06083333333333,0.0064583333333333,NA,NA,NA,NA,NA,"6"
2021-01-08,"06",5.0025,0.0064583333333333,NA,NA,NA,NA,NA,"6"
2021-01-08,"07",5.04,0.0064583333333333,NA,NA,NA,NA,NA,"6"
2021-01-08,"08",6.26666666666667,0.0064583333333333,NA,NA,NA,NA,NA,"6"
2021-01-08,"09",6.88333333333333,0.0064583333333333,NA,NA,NA,NA,NA,"6"
2021-01-08,"10",6.95166666666667,0.0120138888888889,NA,NA,NA,NA,NA,"6"
2021-01-08,"11",6.92,0.0204166666666667,NA,NA,NA,NA,NA,"6"
2021-01-08,"12",6.735,0.0275,NA,NA,NA,NA,NA,"6"
2021-01-08,"13",6.51833333333333,0.026875,NA,NA,NA,NA,NA,"6"
2021-01-08,"14",6.28083333333333,0.0172222222222222,NA,NA,NA,NA,NA,"6"
2021-01-08,"15",5.82416666666667,0.0172222222222222,NA,NA,NA,NA,NA,"6"
2021-01-08,"16",5.985,0.0172222222222222,NA,NA,NA,NA,NA,"6"
2021-01-08,"17",6.34583333333333,0.0172222222222222,NA,NA,NA,NA,NA,"6"
2021-01-08,"18",5.5725,0.000381944444444459,NA,NA,NA,NA,NA,"6"
2021-01-08,"19",4.85333333333333,0.000381944444444459,NA,NA,NA,NA,NA,"6"
2021-01-08,"20",4.24166666666667,0.000381944444444459,NA,NA,NA,NA,NA,"6"
2021-01-08,"21",4.70666666666667,0.000381944444444459,NA,NA,NA,NA,NA,"6"
2021-01-08,"22",6.47583333333333,0.000381944444444459,NA,NA,NA,NA,NA,"6"
2021-01-08,"23",6.9825,0.000381944444444459,NA,NA,NA,NA,NA,"6"
2021-01-09,"00",7.34416666666667,0.0100694444444445,NA,NA,NA,NA,NA,"6"
2021-01-09,"01",6.5875,0.0348263888888889,NA,NA,NA,NA,NA,"6"
2021-01-09,"02",6.62916666666667,0.0280555555555556,NA,NA,NA,NA,NA,"6"
2021-01-09,"03",6.27083333333333,0.0230208333333333,NA,NA,NA,NA,NA,"6"
2021-01-09,"04",6.24833333333333,0.00305555555555554,NA,NA,NA,NA,NA,"6"
2021-01-09,"05",7.595,0.00305555555555554,NA,NA,NA,NA,NA,"6"
2021-01-09,"06",7.85583333333333,0.0382638888888889,NA,NA,NA,NA,NA,"6"
2021-01-09,"07",7.88333333333333,0.0843402777777777,NA,NA,NA,NA,NA,"6"
2021-01-09,"08",8.01916666666667,0.1315625,NA,NA,NA,NA,NA,"6"
2021-01-09,"09",8.21083333333333,0.184444444444444,NA,NA,NA,NA,NA,"6"
2021-01-09,"10",8.1625,0.2453125,NA,NA,NA,NA,NA,"6"
2021-01-09,"11",8.09166666666667,0.304166666666667,NA,NA,NA,NA,NA,"6"
2021-01-09,"12",7.60083333333333,0.360069444444444,NA,NA,NA,NA,NA,"6"
2021-01-09,"13",7.27916666666667,0.395520833333333,NA,NA,NA,NA,NA,"6"
2021-01-09,"14",7.36916666666667,0.417569444444444,NA,NA,NA,NA,NA,"6"
2021-01-09,"15",7.3625,0.443368055555556,NA,NA,NA,NA,NA,"6"
2021-01-09,"16",7.43666666666667,0.468888888888889,NA,NA,NA,NA,NA,"6"
2021-01-09,"17",6.96916666666667,0.4975,NA,NA,NA,NA,NA,"6"
2021-01-09,"18",6.85583333333333,0.506631944444444,NA,NA,NA,NA,NA,"6"
2021-01-09,"19",6.82166666666667,0.511041666666667,NA,NA,NA,NA,NA,"6"
2021-01-09,"20",7.745,0.514027777777778,NA,NA,NA,NA,NA,"6"
2021-01-09,"21",7.54916666666667,0.555486111111111,NA,NA,NA,NA,NA,"6"
2021-01-09,"22",6.87,0.588784722222222,NA,NA,NA,NA,NA,"6"
2021-01-09,"23",6.855,0.593784722222222,NA,NA,NA,NA,NA,"6"
2021-01-10,"00",6.91166666666667,0.598159722222222,NA,NA,NA,NA,NA,"6"
2021-01-10,"01",7.065,0.604895833333333,NA,NA,NA,NA,NA,"6"
2021-01-10,"02",7.02833333333333,0.618020833333333,NA,NA,NA,NA,NA,"6"
2021-01-10,"03",6.76333333333333,0.629618055555556,NA,NA,NA,NA,NA,"6"
2021-01-10,"04",6.84666666666667,0.630173611111111,NA,NA,NA,NA,NA,"6"
2021-01-10,"05",6.65583333333333,0.634201388888889,NA,NA,NA,NA,NA,"6"
2021-01-10,"06",6.985,0.630277777777778,NA,NA,NA,NA,NA,"6"
2021-01-10,"07",7.015,0.640069444444445,NA,NA,NA,NA,NA,"6"
2021-01-10,"08",6.71,0.651111111111111,NA,NA,NA,NA,NA,"6"
2021-01-10,"09",6.4325,0.649444444444444,NA,NA,NA,NA,NA,"6"
2021-01-10,"10",6.3525,0.636215277777778,NA,NA,NA,NA,NA,"6"
2021-01-10,"11",6.26583333333333,0.619652777777778,NA,NA,NA,NA,NA,"6"
2021-01-10,"12",6.13166666666667,0.599479166666667,NA,NA,NA,NA,NA,"6"
2021-01-10,"13",6.0175,0.573715277777778,NA,NA,NA,NA,NA,"6"
2021-01-10,"14",5.97833333333333,0.543194444444444,NA,NA,NA,NA,NA,"6"
2021-01-10,"15",5.87833333333333,0.511041666666667,NA,NA,NA,NA,NA,"6"
2021-01-10,"16",5.7775,0.474722222222222,NA,NA,NA,NA,NA,"6"
2021-01-10,"17",5.66583333333333,0.434201388888889,NA,NA,NA,NA,NA,"6"
2021-01-10,"18",5.57333333333333,0.389027777777778,NA,NA,NA,NA,NA,"6"
2021-01-10,"19",5.46333333333333,0.34,NA,NA,NA,NA,NA,"6"
2021-01-10,"20",5.37,0.286388888888889,NA,NA,NA,NA,NA,"6"
2021-01-10,"21",5.38833333333333,0.228888888888889,NA,NA,NA,NA,NA,"6"
2021-01-10,"22",5.28166666666667,0.172152777777778,NA,NA,NA,NA,NA,"6"
2021-01-10,"23",5.30666666666667,0.110972222222222,NA,NA,NA,NA,NA,"6"
2021-01-11,"00",5.3275,0.0508333333333333,NA,NA,NA,NA,NA,"6"
2021-01-11,"01",5.5,0.0508333333333333,NA,NA,NA,NA,NA,"6"
2021-01-11,"02",5.56166666666667,0.0508333333333333,NA,NA,NA,NA,NA,"6"
2021-01-11,"03",5.62333333333333,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-11,"04",5.6675,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-11,"05",5.6,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-11,"06",5.4875,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-11,"07",5.3575,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-11,"08",5.26166666666667,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-11,"09",5.0475,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-11,"10",5.02333333333333,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-11,"11",5.05,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-11,"12",5.0225,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-11,"13",5.09833333333333,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-11,"14",5.24583333333333,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-11,"15",5.285,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-11,"16",5.33916666666667,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-11,"17",5.32666666666667,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-11,"18",5.27083333333333,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-11,"19",5.2575,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-11,"20",5.225,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-11,"21",5.185,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-11,"22",5.13416666666667,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-11,"23",5.0875,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-12,"00",5.02416666666667,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-12,"01",4.92083333333333,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-12,"02",4.89,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-12,"03",4.82166666666667,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-12,"04",4.74333333333333,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-12,"05",4.6275,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-12,"06",4.64583333333333,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-12,"07",4.5825,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-12,"08",4.6625,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-12,"09",4.7475,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-12,"11",4.685,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-12,"12",4.67416666666667,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-12,"13",4.64833333333333,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-12,"14",4.705,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-12,"15",4.78666666666667,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-12,"16",4.80916666666667,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-12,"17",4.72583333333333,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-12,"18",4.74,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-12,"19",4.75666666666667,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-12,"20",4.815,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-12,"21",4.77083333333333,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-12,"22",4.69666666666667,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-12,"23",4.71333333333333,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-13,"00",4.685,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-13,"01",4.63916666666667,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-13,"02",4.59,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-13,"03",4.52833333333333,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-13,"04",4.43166666666667,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-13,"05",4.31416666666667,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-13,"06",4.32583333333333,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-13,"07",4.32416666666667,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-13,"08",4.25166666666667,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-13,"09",4.17333333333333,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-13,"10",4.14583333333333,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-13,"11",4.22916666666667,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-13,"12",4.2675,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-13,"13",4.2225,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-13,"14",4.15083333333333,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-13,"15",4.0825,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-13,"16",4.03333333333333,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-13,"17",3.96333333333333,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-13,"18",3.9325,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-13,"19",3.915,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-13,"20",3.8775,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-13,"21",3.8325,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-13,"22",3.74166666666667,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-13,"23",3.63416666666667,0.00131944444444436,NA,NA,NA,NA,NA,"6"
2021-01-14,"00",3.5025,0.00131944444444436,NA,NA,NA,NA,NA,"6"
